State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,arecanut,1264.7,805.85,0.6371866845892307
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,banana,66.42,404.12,6.084311954230653
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,black pepper,85.0,15.86,0.18658823529411764
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,cashewnut,683.5,197.9,0.28953913679590343
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,dry chillies,60.0,145.2,2.42
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,dry ginger,118.0,366.0,3.1016949152542375
Andaman And Nicobar Islands,Nicobars,2004,Whole Year,other oilseeds,1.0,0.11,0.11
Andaman And Nicobar Islands,Nicobars,2005,Kharif,rice,2.09,12.06,5.770334928229666
Andaman And Nicobar Islands,Nicobars,2005,Whole Year,black pepper,41.0,0.1,0.0024390243902439024
Andaman And Nicobar Islands,Nicobars,2005,Whole Year,cashewnut,450.0,55.8,0.124
Andaman And Nicobar Islands,Nicobars,2005,Whole Year,turmeric,10.0,70.0,7.0
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,arecanut,896.0,477.6,0.5330357142857143
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,banana,198.0,976.0,4.929292929292929
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,black pepper,22.16,0.68,0.03068592057761733
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,cashewnut,450.0,85.13,0.18917777777777778
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,dry chillies,3.0,9.0,3.0
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,dry ginger,6.0,21.0,3.5
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,sugarcane,0.2,0.5,2.5
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,sweet potato,18.0,86.0,4.777777777777778
Andaman And Nicobar Islands,Nicobars,2006,Whole Year,turmeric,2.5,1.03,0.41200000000000003
Andaman And Nicobar Islands,Nicobars,2010,Autumn,rice,3.5,10.0,2.857142857142857
Andaman And Nicobar Islands,Nicobars,2010,Autumn,sugarcane,13.4,41.75,3.1156716417910446
Andaman And Nicobar Islands,Nicobars,2010,Rabi,arecanut,944.0,1610.0,1.7055084745762712
Andaman And Nicobar Islands,Nicobars,2010,Rabi,black pepper,23.0,8.5,0.3695652173913043
Andaman And Nicobar Islands,Nicobars,2010,Rabi,cashewnut,1000.5,260.5,0.26036981509245377
Andaman And Nicobar Islands,Nicobars,2010,Rabi,dry chillies,12.0,25.0,2.0833333333333335
Andaman And Nicobar Islands,Nicobars,2010,Rabi,dry ginger,7.0,9.64,1.3771428571428572
Andaman And Nicobar Islands,Nicobars,2010,Rabi,maize,3.84,18.22,4.744791666666667
Andaman And Nicobar Islands,Nicobars,2010,Rabi,greengram,1.5,1.1,0.7333333333333334
Andaman And Nicobar Islands,Nicobars,2010,Rabi,turmeric,2.0,0.5,0.25
Andaman And Nicobar Islands,Nicobars,2010,Rabi,blackgram,1.5,1.16,0.7733333333333333
Andaman And Nicobar Islands,Nicobars,2010,Whole Year,banana,593.0,3425.0,5.775716694772344
Andaman And Nicobar Islands,North And Middle Andaman,2000,Kharif,arecanut,3100.0,5200.0,1.6774193548387097
Andaman And Nicobar Islands,North And Middle Andaman,2000,Kharif,other kharif pulses,668.0,448.0,0.6706586826347305
Andaman And Nicobar Islands,North And Middle Andaman,2000,Kharif,rice,10779.0,31863.0,2.956025605343724
Andaman And Nicobar Islands,North And Middle Andaman,2000,Whole Year,cashewnut,80.0,54.0,0.675
Andaman And Nicobar Islands,North And Middle Andaman,2000,Whole Year,dry ginger,352.0,1120.0,3.1818181818181817
Andaman And Nicobar Islands,North And Middle Andaman,2000,Whole Year,other oilseeds,133.0,55.0,0.41353383458646614
Andaman And Nicobar Islands,North And Middle Andaman,2001,Kharif,arecanut,3100.0,5239.0,1.69
Andaman And Nicobar Islands,North And Middle Andaman,2001,Kharif,other kharif pulses,418.0,199.0,0.47607655502392343
Andaman And Nicobar Islands,North And Middle Andaman,2001,Kharif,rice,9718.0,27033.0,2.781745215064828
Andaman And Nicobar Islands,North And Middle Andaman,2001,Whole Year,cashewnut,81.0,33.0,0.4074074074074074
Andaman And Nicobar Islands,North And Middle Andaman,2001,Whole Year,dry ginger,344.0,1124.0,3.2674418604651163
Andaman And Nicobar Islands,North And Middle Andaman,2001,Whole Year,sweet potato,100.0,5.0,0.05
Andaman And Nicobar Islands,North And Middle Andaman,2006,Kharif,rice,6854.3,18995.62,2.771343536174372
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,arecanut,1160.0,3011.7,2.596293103448276
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,black pepper,175.0,191.14,1.0922285714285713
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,cashewnut,40.5,44.0,1.0864197530864197
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,dry chillies,235.72,824.3,3.4969455285932463
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,other oilseeds,35.62,21.4,0.60078607523863
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,tapioca,255.0,1420.0,5.568627450980392
Andaman And Nicobar Islands,North And Middle Andaman,2006,Whole Year,turmeric,68.0,408.0,6.0
Andaman And Nicobar Islands,North And Middle Andaman,2010,Autumn,rice,6791.0,20118.0,2.9624503018701223
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,arecanut,1296.0,2290.0,1.7669753086419753
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,pigeonpea,294.5,90.8,0.30831918505942274
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,black pepper,168.0,13.5,0.08035714285714286
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,cashewnut,84.5,39.0,0.46153846153846156
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,dry chillies,254.0,402.0,1.5826771653543308
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,groundnut,4.75,6.8,1.431578947368421
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,maize,86.7,96.4,1.1118800461361016
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,greengram,1168.6,556.55,0.47625363683039534
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,sunflower,2.9,1.9,0.6551724137931034
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,sweet potato,109.0,480.0,4.4036697247706424
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,turmeric,68.0,376.5,5.536764705882353
Andaman And Nicobar Islands,North And Middle Andaman,2010,Rabi,blackgram,1059.5,458.79,0.43302501179801794
Andaman And Nicobar Islands,North And Middle Andaman,2010,Whole Year,tapioca,186.5,1355.0,7.265415549597855
Andaman And Nicobar Islands,South Andamans,2002,Kharif,rice,10695.8,31600.82,2.954507376727314
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,arecanut,3105.0,5267.0,1.6962962962962962
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,banana,1524.0,10882.0,7.140419947506562
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,black pepper,487.0,102.5,0.2104722792607803
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,cashewnut,81.0,24.0,0.2962962962962963
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,dry chillies,239.0,20.9,0.08744769874476988
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,dry ginger,352.0,1145.0,3.252840909090909
Andaman And Nicobar Islands,South Andamans,2002,Whole Year,other oilseeds,85.1,40.31,0.47367802585193897
Andaman And Nicobar Islands,South Andamans,2003,Kharif,rice,10509.37,30760.7,2.92697849633232
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,arecanut,3118.0,5182.0,1.6619627966645285
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,banana,1530.0,11558.0,7.554248366013072
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,black pepper,497.0,104.37,0.21000000000000002
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,cashewnut,116.5,26.14,0.22437768240343348
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,dry chillies,340.0,578.0,1.7
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,dry ginger,406.0,1299.2,3.2
Andaman And Nicobar Islands,South Andamans,2003,Whole Year,other oilseeds,82.09,35.51,0.43257400414179553
Andaman And Nicobar Islands,South Andamans,2004,Kharif,rice,10681.98,29119.66,2.726054532961118
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,arecanut,3160.67,3975.2,1.2577080176038624
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,black pepper,570.0,104.36,0.1830877192982456
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,cashewnut,116.5,25.1,0.21545064377682405
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,dry chillies,340.0,822.8,2.42
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,dry ginger,410.0,1462.0,3.5658536585365854
Andaman And Nicobar Islands,South Andamans,2004,Whole Year,other oilseeds,89.3,46.5,0.5207166853303472
Andaman And Nicobar Islands,South Andamans,2005,Kharif,rice,8683.38,25870.98,2.979367481326396
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,arecanut,3250.78,3058.46,0.9408388140692387
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,banana,1656.8,10251.13,6.187306856591018
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,black pepper,656.45,35.95,0.05476426232005484
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,cashewnut,118.5,30.22,0.2550210970464135
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,dry chillies,370.7,877.6,2.3674130024278393
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,other oilseeds,53.55,34.2,0.638655462184874
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,sweet potato,131.9,700.35,5.309704321455648
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,tapioca,254.5,1480.0,5.81532416502947
Andaman And Nicobar Islands,South Andamans,2005,Whole Year,turmeric,81.7,572.0,7.001223990208078
Andaman And Nicobar Islands,South Andamans,2006,Kharif,rice,921.87,2539.64,2.7548786705283823
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,arecanut,2000.0,2350.0,1.175
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,black pepper,413.1,20.18,0.04885015734688937
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,cashewnut,79.5,26.0,0.3270440251572327
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,dry chillies,124.6,34.7,0.27849117174959875
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,other oilseeds,24.0,14.98,0.6241666666666666
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,sweet potato,30.4,220.0,7.236842105263158
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,tapioca,40.0,160.0,4.0
Andaman And Nicobar Islands,South Andamans,2006,Whole Year,turmeric,10.0,60.0,6.0
Andaman And Nicobar Islands,South Andamans,2010,Autumn,rice,1595.5,3788.0,2.3741773738639926
Andaman And Nicobar Islands,South Andamans,2010,Autumn,sugarcane,67.5,402.0,5.955555555555556
Andaman And Nicobar Islands,South Andamans,2010,Rabi,arecanut,1912.0,1900.0,0.9937238493723849
Andaman And Nicobar Islands,South Andamans,2010,Rabi,pigeonpea,20.5,13.2,0.6439024390243903
Andaman And Nicobar Islands,South Andamans,2010,Rabi,black pepper,409.0,98.0,0.2396088019559902
Andaman And Nicobar Islands,South Andamans,2010,Rabi,cashewnut,15.0,10.5,0.7
Andaman And Nicobar Islands,South Andamans,2010,Rabi,dry chillies,128.0,148.0,1.15625
Andaman And Nicobar Islands,South Andamans,2010,Rabi,groundnut,15.5,7.6,0.49032258064516127
Andaman And Nicobar Islands,South Andamans,2010,Rabi,maize,73.0,253.0,3.4657534246575343
Andaman And Nicobar Islands,South Andamans,2010,Rabi,greengram,29.9,17.85,0.596989966555184
Andaman And Nicobar Islands,South Andamans,2010,Rabi,sunflower,1.0,0.5,0.5
Andaman And Nicobar Islands,South Andamans,2010,Rabi,sweet potato,32.0,235.0,7.34375
Andaman And Nicobar Islands,South Andamans,2010,Rabi,blackgram,34.0,15.05,0.44264705882352945
Andhra Pradesh,Anantapur,1997,Kharif,pigeonpea,21400.0,2600.0,0.12149532710280374
Andhra Pradesh,Anantapur,1997,Kharif,pearl millet,1400.0,500.0,0.35714285714285715
Andhra Pradesh,Anantapur,1997,Kharif,castor seed,1000.0,100.0,0.1
Andhra Pradesh,Anantapur,1997,Kharif,cotton(lint),7300.0,9400.0,1.2876712328767124
Andhra Pradesh,Anantapur,1997,Kharif,dry chillies,3700.0,7100.0,1.9189189189189189
Andhra Pradesh,Anantapur,1997,Kharif,groundnut,650800.0,228400.0,0.35095267363245236
Andhra Pradesh,Anantapur,1997,Kharif,horse-gram,3300.0,1000.0,0.30303030303030304
Andhra Pradesh,Anantapur,1997,Kharif,sorghum,10100.0,10200.0,1.00990099009901
Andhra Pradesh,Anantapur,1997,Kharif,korra,2200.0,700.0,0.3181818181818182
Andhra Pradesh,Anantapur,1997,Kharif,maize,2800.0,4900.0,1.75
Andhra Pradesh,Anantapur,1997,Kharif,greengram,1300.0,500.0,0.38461538461538464
Andhra Pradesh,Anantapur,1997,Kharif,other kharif pulses,800.0,100.0,0.125
Andhra Pradesh,Anantapur,1997,Kharif,finger millet,6700.0,11800.0,1.7611940298507462
Andhra Pradesh,Anantapur,1997,Kharif,rice,35600.0,75400.0,2.1179775280898876
Andhra Pradesh,Anantapur,1997,Kharif,sunflower,35900.0,11100.0,0.30919220055710306
Andhra Pradesh,Anantapur,1997,Kharif,tobacco,200.0,200.0,1.0
Andhra Pradesh,Anantapur,1997,Rabi,dry chillies,100.0,100.0,1.0
Andhra Pradesh,Anantapur,1997,Rabi,gram,28000.0,14800.0,0.5285714285714286
Andhra Pradesh,Anantapur,1997,Rabi,groundnut,20200.0,21700.0,1.0742574257425743
Andhra Pradesh,Anantapur,1997,Rabi,horse-gram,600.0,200.0,0.3333333333333333
Andhra Pradesh,Anantapur,1997,Rabi,sorghum,18800.0,9400.0,0.5
Andhra Pradesh,Anantapur,1997,Rabi,korra,100.0,100.0,1.0
Andhra Pradesh,Anantapur,1997,Rabi,maize,600.0,2400.0,4.0
Andhra Pradesh,Anantapur,1997,Rabi,finger millet,600.0,1000.0,1.6666666666666667
Andhra Pradesh,Anantapur,1997,Rabi,rice,18000.0,37300.0,2.0722222222222224
Andhra Pradesh,Anantapur,1997,Rabi,sunflower,30100.0,11100.0,0.3687707641196013
Andhra Pradesh,Anantapur,1997,Rabi,wheat,300.0,200.0,0.6666666666666666
Andhra Pradesh,Anantapur,1998,Kharif,pigeonpea,27400.0,9100.0,0.33211678832116787
Andhra Pradesh,Anantapur,1998,Kharif,pearl millet,2600.0,1900.0,0.7307692307692307
Andhra Pradesh,Anantapur,1998,Kharif,castor seed,3200.0,1000.0,0.3125
Andhra Pradesh,Anantapur,1998,Kharif,cotton(lint),14000.0,12900.0,0.9214285714285714
Andhra Pradesh,Anantapur,1998,Kharif,dry chillies,4000.0,10000.0,2.5
Andhra Pradesh,Anantapur,1998,Kharif,groundnut,755200.0,867800.0,1.1490995762711864
Andhra Pradesh,Anantapur,1998,Kharif,horse-gram,2300.0,900.0,0.391304347826087
Andhra Pradesh,Anantapur,1998,Kharif,sorghum,3700.0,5800.0,1.5675675675675675
Andhra Pradesh,Anantapur,1998,Kharif,korra,4600.0,3400.0,0.7391304347826086
Andhra Pradesh,Anantapur,1998,Kharif,maize,3300.0,6700.0,2.0303030303030303
Andhra Pradesh,Anantapur,1998,Kharif,greengram,2100.0,1300.0,0.6190476190476191
Andhra Pradesh,Anantapur,1998,Kharif,other kharif pulses,2000.0,300.0,0.15
Andhra Pradesh,Anantapur,1998,Kharif,finger millet,7000.0,14900.0,2.1285714285714286
Andhra Pradesh,Anantapur,1998,Kharif,rice,38300.0,96800.0,2.5274151436031334
Andhra Pradesh,Anantapur,1998,Kharif,sunflower,21300.0,12200.0,0.5727699530516432
Andhra Pradesh,Anantapur,1998,Rabi,dry chillies,200.0,200.0,1.0
Andhra Pradesh,Anantapur,1998,Rabi,gram,26200.0,25900.0,0.9885496183206107
Andhra Pradesh,Anantapur,1998,Rabi,groundnut,25900.0,35800.0,1.3822393822393821
Andhra Pradesh,Anantapur,1998,Rabi,horse-gram,700.0,500.0,0.7142857142857143
Andhra Pradesh,Anantapur,1998,Rabi,sorghum,14800.0,22100.0,1.4932432432432432
Andhra Pradesh,Anantapur,1998,Rabi,maize,300.0,1600.0,5.333333333333333
Andhra Pradesh,Anantapur,1998,Rabi,finger millet,700.0,1200.0,1.7142857142857142
Andhra Pradesh,Anantapur,1998,Rabi,rice,26600.0,63900.0,2.4022556390977443
Andhra Pradesh,Anantapur,1998,Rabi,sunflower,13500.0,3300.0,0.24444444444444444
Andhra Pradesh,Anantapur,1998,Rabi,wheat,400.0,200.0,0.5
Andhra Pradesh,Anantapur,1998,Whole Year,tobacco,100.0,100.0,1.0
Andhra Pradesh,Anantapur,1999,Kharif,pearl millet,1635.0,889.0,0.5437308868501529
Andhra Pradesh,Anantapur,1999,Kharif,castor seed,1880.0,355.0,0.18882978723404256
Andhra Pradesh,Anantapur,1999,Kharif,cotton(lint),9453.0,10510.0,1.1118163545964244
Andhra Pradesh,Anantapur,1999,Kharif,groundnut,694865.0,249457.0,0.35900066919473567
Andhra Pradesh,Anantapur,1999,Kharif,horse-gram,1762.0,495.0,0.28093076049943244
Andhra Pradesh,Anantapur,1999,Kharif,sorghum,11131.0,14582.0,1.310035037283263
Andhra Pradesh,Anantapur,1999,Kharif,maize,3358.0,9540.0,2.8409767718880286
Andhra Pradesh,Anantapur,1999,Kharif,masoor,23117.0,3861.0,0.16701994203400095
Andhra Pradesh,Anantapur,1999,Kharif,greengram,1546.0,1098.0,0.7102199223803364
Andhra Pradesh,Anantapur,1999,Kharif,finger millet,6215.0,11467.0,1.8450522928399034
Andhra Pradesh,Anantapur,1999,Kharif,rice,37991.0,105082.0,2.765970887841857
Andhra Pradesh,Anantapur,1999,Kharif,sesame,8.0,2.0,0.25
Andhra Pradesh,Anantapur,1999,Kharif,blackgram,4.0,2.0,0.5
Andhra Pradesh,Anantapur,1999,Rabi,pearl millet,99.0,54.0,0.5454545454545454
Andhra Pradesh,Anantapur,1999,Rabi,gram,26835.0,9365.0,0.3489845351220421
Andhra Pradesh,Anantapur,1999,Rabi,groundnut,21785.0,25358.0,1.164011934817535
Andhra Pradesh,Anantapur,1999,Rabi,horse-gram,1071.0,327.0,0.30532212885154064
Andhra Pradesh,Anantapur,1999,Rabi,sorghum,21487.0,30576.0,1.4229999534602318
Andhra Pradesh,Anantapur,1999,Rabi,linseed,12.0,1.0,0.08333333333333333
Andhra Pradesh,Anantapur,1999,Rabi,maize,455.0,2203.0,4.841758241758241
Andhra Pradesh,Anantapur,1999,Rabi,masoor,98.0,10.0,0.10204081632653061
Andhra Pradesh,Anantapur,1999,Rabi,greengram,1.0,1.0,1.0
Andhra Pradesh,Anantapur,1999,Rabi,finger millet,734.0,1180.0,1.6076294277929155
Andhra Pradesh,Anantapur,1999,Rabi,rice,20258.0,45669.0,2.254368644486129
Andhra Pradesh,Anantapur,1999,Rabi,safflower,881.0,145.0,0.16458569807037457
Andhra Pradesh,Anantapur,1999,Rabi,sesame,10.0,2.0,0.2
Andhra Pradesh,Anantapur,1999,Rabi,wheat,439.0,294.0,0.6697038724373576
Andhra Pradesh,Anantapur,1999,Whole Year,dry chillies,5199.0,5759.0,1.1077130217349491
Andhra Pradesh,Anantapur,2000,Kharif,pigeonpea,30693.0,7888.0,0.2569967093474082
Andhra Pradesh,Anantapur,2000,Kharif,pearl millet,2477.0,1449.0,0.5849818328623335
Andhra Pradesh,Anantapur,2000,Kharif,castor seed,9315.0,2831.0,0.30391841116478796
Andhra Pradesh,Anantapur,2000,Kharif,cotton(lint),12025.0,16128.0,1.341205821205821
Andhra Pradesh,Anantapur,2000,Kharif,dry chillies,3755.0,10146.0,2.7019973368841543
Andhra Pradesh,Anantapur,2000,Kharif,gram,21.0,14.0,0.6666666666666666
Andhra Pradesh,Anantapur,2000,Kharif,groundnut,791559.0,884963.0,1.1180000480065289
Andhra Pradesh,Anantapur,2000,Kharif,horse-gram,601.0,215.0,0.3577371048252912
Andhra Pradesh,Anantapur,2000,Kharif,sorghum,5071.0,14351.0,2.830013803983435
Andhra Pradesh,Anantapur,2000,Kharif,korra,1626.0,1143.0,0.7029520295202952
Andhra Pradesh,Anantapur,2000,Kharif,maize,3475.0,9049.0,2.604028776978417
Andhra Pradesh,Anantapur,2000,Kharif,greengram,1744.0,774.0,0.44380733944954126
Andhra Pradesh,Anantapur,2000,Kharif,other kharif pulses,3167.0,559.0,0.17650773602778655
Andhra Pradesh,Anantapur,2000,Kharif,other misc. pulses,1292.0,214.0,0.16563467492260062
Andhra Pradesh,Anantapur,2000,Kharif,finger millet,6613.0,16923.0,2.5590503553606534
Andhra Pradesh,Anantapur,2000,Kharif,rice,39905.0,117680.0,2.9490038842250343
Andhra Pradesh,Anantapur,2000,Kharif,samai,21.0,5.0,0.23809523809523808
Andhra Pradesh,Anantapur,2000,Kharif,sesame,5.0,1.0,0.2
Andhra Pradesh,Anantapur,2000,Kharif,millet,1647.0,1148.0,0.6970248937462052
Andhra Pradesh,Anantapur,2000,Kharif,sunflower,30606.0,24590.0,0.8034372345291773
Andhra Pradesh,Anantapur,2000,Kharif,blackgram,135.0,8.0,0.05925925925925926
Andhra Pradesh,Anantapur,2000,Rabi,pigeonpea,35.0,9.0,0.2571428571428571
Andhra Pradesh,Anantapur,2000,Rabi,pearl millet,317.0,185.0,0.583596214511041
Andhra Pradesh,Anantapur,2000,Rabi,dry chillies,71.0,81.0,1.1408450704225352
Andhra Pradesh,Anantapur,2000,Rabi,gram,33858.0,22685.0,0.6700041349164156
Andhra Pradesh,Anantapur,2000,Rabi,groundnut,23048.0,23832.0,1.0340159666782367
Andhra Pradesh,Anantapur,2000,Rabi,horse-gram,377.0,80.0,0.21220159151193635
Andhra Pradesh,Anantapur,2000,Rabi,sorghum,15242.0,16980.0,1.1140270305734155
Andhra Pradesh,Anantapur,2000,Rabi,korra,96.0,67.0,0.6979166666666666
Andhra Pradesh,Anantapur,2000,Rabi,linseed,8.0,2.0,0.25
Andhra Pradesh,Anantapur,2000,Rabi,maize,399.0,2148.0,5.383458646616542
Andhra Pradesh,Anantapur,2000,Rabi,finger millet,909.0,1312.0,1.4433443344334433
Andhra Pradesh,Anantapur,2000,Rabi,rice,22099.0,57236.0,2.589981447124304
Andhra Pradesh,Anantapur,2000,Rabi,safflower,703.0,129.0,0.18349928876244664
Andhra Pradesh,Anantapur,2000,Rabi,millet,96.0,67.0,0.6979166666666666
Andhra Pradesh,Anantapur,2000,Rabi,blackgram,363.0,292.0,0.8044077134986226
Andhra Pradesh,Anantapur,2000,Rabi,wheat,520.0,297.0,0.5711538461538461
Andhra Pradesh,Anantapur,2000,Whole Year,arecanut,252.0,696.0,2.761904761904762
Andhra Pradesh,Anantapur,2000,Whole Year,coriander,8953.0,2266.0,0.2530995197140623
Andhra Pradesh,Anantapur,2000,Whole Year,tobacco,89.0,114.0,1.2808988764044944
Andhra Pradesh,Anantapur,2000,Whole Year,turmeric,39.0,272.0,6.9743589743589745
Andhra Pradesh,Anantapur,2001,Kharif,pigeonpea,27942.0,7628.0,0.272994059122468
Andhra Pradesh,Anantapur,2001,Kharif,pearl millet,1595.0,526.0,0.32978056426332286
Andhra Pradesh,Anantapur,2001,Kharif,castor seed,3191.0,900.0,0.2820432466311501
Andhra Pradesh,Anantapur,2001,Kharif,cotton(lint),8552.0,9055.0,1.0588166510757717
Andhra Pradesh,Anantapur,2001,Kharif,dry chillies,3765.0,7127.0,1.892961487383798
Andhra Pradesh,Anantapur,2001,Kharif,gram,16.0,17.0,1.0625
Andhra Pradesh,Anantapur,2001,Kharif,groundnut,758700.0,333828.0,0.44
Andhra Pradesh,Anantapur,2001,Kharif,horse-gram,649.0,60.0,0.09244992295839753
Andhra Pradesh,Anantapur,2001,Kharif,sorghum,3900.0,6720.0,1.7230769230769232
Andhra Pradesh,Anantapur,2001,Kharif,korra,1434.0,627.0,0.4372384937238494
Andhra Pradesh,Anantapur,2001,Kharif,maize,2667.0,7129.0,2.6730408698912638
Andhra Pradesh,Anantapur,2001,Kharif,greengram,1511.0,730.0,0.4831237590999338
Andhra Pradesh,Anantapur,2001,Kharif,other kharif pulses,2496.0,324.0,0.12980769230769232
Andhra Pradesh,Anantapur,2001,Kharif,finger millet,5124.0,12405.0,2.42096018735363
Andhra Pradesh,Anantapur,2001,Kharif,rice,32878.0,95609.0,2.9079931869335116
Andhra Pradesh,Anantapur,2001,Kharif,millet,1434.0,627.0,0.4372384937238494
Andhra Pradesh,Anantapur,2001,Kharif,sunflower,51610.0,33580.0,0.6506490990118194
Andhra Pradesh,Anantapur,2001,Kharif,blackgram,487.0,176.0,0.3613963039014374
Andhra Pradesh,Anantapur,2001,Rabi,pigeonpea,5.0,1.0,0.2
Andhra Pradesh,Anantapur,2001,Rabi,pearl millet,27.0,9.0,0.3333333333333333
Andhra Pradesh,Anantapur,2001,Rabi,dry chillies,108.0,168.0,1.5555555555555556
Andhra Pradesh,Anantapur,2001,Rabi,gram,47894.0,50145.0,1.046999624170042
Andhra Pradesh,Anantapur,2001,Rabi,groundnut,18773.0,29192.0,1.554999200980131
Andhra Pradesh,Anantapur,2001,Rabi,horse-gram,417.0,226.0,0.5419664268585132
Andhra Pradesh,Anantapur,2001,Rabi,sorghum,15170.0,17446.0,1.1500329597890573
Andhra Pradesh,Anantapur,2001,Rabi,linseed,5.0,1.0,0.2
Andhra Pradesh,Anantapur,2001,Rabi,maize,447.0,2893.0,6.472035794183445
Andhra Pradesh,Anantapur,2001,Rabi,greengram,40.0,12.0,0.3
Andhra Pradesh,Anantapur,2001,Rabi,other  rabi pulses,1.0,1.0,1.0
Andhra Pradesh,Anantapur,2001,Rabi,finger millet,544.0,725.0,1.3327205882352942
Andhra Pradesh,Anantapur,2001,Rabi,rice,38119.0,108906.0,2.857000445971825
Andhra Pradesh,Anantapur,2001,Rabi,safflower,3768.0,528.0,0.14012738853503184
Andhra Pradesh,Anantapur,2001,Rabi,sesame,2.0,1.0,0.5
Andhra Pradesh,Anantapur,2001,Rabi,blackgram,127.0,86.0,0.6771653543307087
Andhra Pradesh,Anantapur,2001,Rabi,wheat,307.0,213.0,0.6938110749185668
Andhra Pradesh,Anantapur,2001,Whole Year,arecanut,257.0,430.0,1.6731517509727627
Andhra Pradesh,Anantapur,2001,Whole Year,banana,1582.0,462.0,0.2920353982300885
Andhra Pradesh,Anantapur,2001,Whole Year,coriander,4741.0,1119.0,0.2360261548196583
Andhra Pradesh,Anantapur,2001,Whole Year,tobacco,111.0,111.0,1.0
Andhra Pradesh,Anantapur,2001,Whole Year,turmeric,8.0,40.0,5.0
Andhra Pradesh,Anantapur,2002,Kharif,pigeonpea,33454.0,6557.0,0.19600047826866743
Andhra Pradesh,Anantapur,2002,Kharif,pearl millet,1925.0,581.0,0.3018181818181818
Andhra Pradesh,Anantapur,2002,Kharif,castor seed,2050.0,416.0,0.2029268292682927
Andhra Pradesh,Anantapur,2002,Kharif,cotton(lint),7638.0,7144.0,0.9353233830845771
Andhra Pradesh,Anantapur,2002,Kharif,dry chillies,2737.0,6128.0,2.238947753014249
Andhra Pradesh,Anantapur,2002,Kharif,groundnut,732262.0,259953.0,0.35499998634368574
